0.087040 0.085040 0.177200
0.086320 0.084720 0.176560
0.084080 0.085760 0.176560
0.083920 0.087360 0.176320
0.082880 0.088400 0.176080
0.080480 0.092000 0.175440
0.079280 0.091840 0.176800
0.076240 0.094800 0.175360
0.074240 0.095600 0.176160
0.071520 0.095520 0.176000
0.067040 0.095360 0.176800
0.065040 0.094720 0.177600
0.062560 0.094560 0.177760
0.060080 0.093280 0.177680
0.055040 0.092160 0.177440
0.051200 0.092480 0.176400
0.042720 0.091200 0.173120
0.037280 0.091280 0.172080
0.035600 0.092000 0.169600
0.031920 0.091040 0.168480
0.027680 0.091440 0.165520
0.020080 0.089440 0.162960
0.018160 0.088320 0.162000
0.013440 0.084640 0.160640
0.013040 0.078960 0.162720
0.012640 0.073440 0.163840
0.009280 0.069200 0.164480
0.003920 0.060400 0.163760
-0.002480 0.046800 0.162960
-0.002880 0.037120 0.164160
-0.000640 0.029200 0.164880
0.000880 0.026720 0.163840
-0.001360 0.018400 0.163120
-0.000960 0.008400 0.162320
0.004400 -0.010880 0.161440
0.010400 -0.024800 0.160800
0.015440 -0.039040 0.157600
0.021360 -0.052480 0.154800
0.025760 -0.057600 0.152480
0.036640 -0.056960 0.154080
0.040880 -0.056160 0.155360
0.035840 -0.060400 0.150640
0.032720 -0.062240 0.148080
0.034160 -0.060320 0.149120
0.041360 -0.062720 0.149440
0.044240 -0.063120 0.149040
0.046480 -0.061360 0.149280
0.053600 -0.062480 0.151360
0.061680 -0.060880 0.151680
0.066480 -0.062320 0.151280
0.072560 -0.064320 0.150400
0.078160 -0.063840 0.150880
0.083440 -0.057600 0.153840
0.092400 -0.054080 0.155680
0.099600 -0.051120 0.156240
0.107280 -0.042160 0.159520
0.113440 -0.033680 0.161520
0.113680 -0.026240 0.163680
0.109920 -0.026800 0.164960
0.113600 -0.021040 0.165360
0.122720 -0.019440 0.163840
0.125920 -0.018480 0.164400
0.130400 -0.014160 0.164160
0.137760 -0.009920 0.163280
0.146880 0.000320 0.161920
0.151200 0.006240 0.161280
0.161280 0.016240 0.158000
0.167920 0.023200 0.155680
0.178720 0.031760 0.149840
0.184880 0.036640 0.147760
0.190000 0.039440 0.144080
0.192720 0.046640 0.141760
0.192000 0.051440 0.141520
0.191760 0.055360 0.140320
0.190800 0.056960 0.140480
0.191600 0.060000 0.141120
0.189360 0.061600 0.142880
0.183200 0.062240 0.146800
0.178160 0.063120 0.148640
0.171520 0.066240 0.152400
0.159120 0.077280 0.155440
0.152480 0.084320 0.156800
0.141360 0.093440 0.158160
0.135600 0.098000 0.158640
0.128560 0.101680 0.160480
0.125360 0.101040 0.162560
0.121360 0.099520 0.165760
0.117520 0.098560 0.168080
0.110160 0.096880 0.169920
0.100080 0.095200 0.172240
0.095440 0.092960 0.173440
0.095760 0.086960 0.177040
0.095280 0.083280 0.178560
0.090720 0.079760 0.180720
0.088160 0.076800 0.181200
0.082880 0.074320 0.182800
0.080080 0.072160 0.182640
0.077360 0.070240 0.183600
0.072720 0.069040 0.182960
0.069600 0.067760 0.181920
0.294240 0.063920 -0.049440
0.293360 0.065920 -0.049680
0.293200 0.067200 -0.049440
0.292160 0.069520 -0.049360
0.292160 0.069920 -0.049360
0.291840 0.070880 -0.048080
0.291760 0.072560 -0.045520
0.291200 0.072800 -0.044080
0.290080 0.077840 -0.040400
0.289280 0.081040 -0.036400
0.287840 0.086480 -0.028800
0.286720 0.090000 -0.020880
0.285280 0.094480 -0.009360
0.285040 0.095280 -0.001280
0.282880 0.095280 0.009760
0.281440 0.094000 0.017600
0.281040 0.091120 0.015680
0.280480 0.092160 0.010160
0.280560 0.088960 0.010000
0.280480 0.083520 0.013200
0.279680 0.081280 0.017520
0.277200 0.082000 0.024320
0.274960 0.080400 0.031120
0.273040 0.077600 0.040240
0.268880 0.072560 0.054560
0.265520 0.067680 0.063120
0.261040 0.054560 0.077680
0.257120 0.046080 0.084640
0.254480 0.035680 0.088400
0.252080 0.029680 0.090400
0.255760 0.021680 0.084160
0.258480 0.014480 0.077760
0.261520 0.009840 0.071120
0.265840 0.006160 0.061200
0.265840 0.003520 0.059920
0.263840 -0.003760 0.060160
0.264080 -0.009680 0.058800
0.261760 -0.020160 0.056640
0.260400 -0.028960 0.052800
0.259360 -0.041200 0.048240
0.258560 -0.046480 0.042960
0.260880 -0.049360 0.037360
0.261360 -0.053760 0.025680
0.262480 -0.055040 0.018720
0.264560 -0.053680 0.008000
0.266000 -0.053200 -0.000320
0.270160 -0.045280 -0.016880
0.271280 -0.042080 -0.019040
0.270240 -0.042000 -0.017440
0.269040 -0.040240 -0.014640
0.268240 -0.038880 -0.010320
0.268000 -0.040880 -0.008560
0.265040 -0.045440 -0.003120
0.262560 -0.048400 -0.000800
0.262720 -0.049520 -0.002720
0.265680 -0.047200 -0.011040
0.268800 -0.043600 -0.018080
0.271680 -0.037440 -0.027280
0.273600 -0.033920 -0.033520
0.277120 -0.028080 -0.042720
0.278400 -0.023040 -0.048160
0.280480 -0.016960 -0.055200
0.282080 -0.013120 -0.058240
0.284160 -0.007360 -0.061440
0.284960 -0.001600 -0.067360
0.285680 0.002640 -0.070960
0.285920 0.005600 -0.075200
0.286320 0.007200 -0.076880
0.285280 0.008640 -0.080960
0.285360 0.011280 -0.085840
0.284560 0.013760 -0.089840
0.283760 0.016640 -0.092000
0.284000 0.015760 -0.093440
0.284400 0.020320 -0.094560
0.286080 0.023600 -0.092320
0.288640 0.023520 -0.088880
0.289760 0.021440 -0.086160
0.290080 0.018240 -0.084720
0.292480 0.012720 -0.081120
0.293120 0.009760 -0.078080
0.294160 0.006720 -0.075360
0.294400 0.004880 -0.073760
0.293440 0.001360 -0.073200
0.294240 -0.001680 -0.070960
0.293280 -0.002080 -0.071360
0.292400 0.000160 -0.074880
0.291040 0.000640 -0.077680
0.289600 -0.003680 -0.074800
0.285520 -0.016000 -0.076240
0.281600 -0.020560 -0.079120
0.278640 -0.028000 -0.081440
0.277520 -0.029920 -0.073040
0.280800 -0.028160 -0.049280
0.280560 -0.026480 -0.020640
0.275040 -0.017120 0.010480
0.273040 -0.013520 0.022720
0.270720 -0.012800 0.029360
0.270800 -0.011760 0.033440
0.269600 -0.007520 0.038080
0.269360 -0.003040 0.041680
0.061760 -0.175520 0.043440
0.062000 -0.174880 0.043840
0.061680 -0.174800 0.043040
0.059520 -0.175920 0.042000
0.056240 -0.176640 0.038000
0.054800 -0.178320 0.033840
0.052480 -0.180080 0.028880
0.050000 -0.180560 0.029120
0.046240 -0.182160 0.025920
0.042800 -0.183200 0.022000
0.041040 -0.185120 0.018480
0.034560 -0.184000 0.018080
0.031760 -0.183200 0.019680
0.027200 -0.181520 0.023120
0.024560 -0.180480 0.026320
0.020960 -0.179600 0.027600
0.021360 -0.179120 0.028960
0.023920 -0.180080 0.029680
0.024640 -0.178800 0.031440
0.021760 -0.178000 0.029600
0.018000 -0.175120 0.029760
0.017680 -0.173760 0.030320
0.017920 -0.173200 0.030000
0.015120 -0.171760 0.028240
0.007680 -0.168400 0.020800
0.002400 -0.166560 0.015520
-0.003360 -0.163520 0.005920
-0.006320 -0.162080 -0.004880
-0.011440 -0.158240 -0.020320
-0.012880 -0.156400 -0.028400
-0.008480 -0.155680 -0.035600
-0.004240 -0.156640 -0.038240
