-0.248560 0.114320 -0.061600
-0.249200 0.113120 -0.061760
-0.247600 0.112640 -0.061760
-0.248560 0.111440 -0.060320
-0.248080 0.110640 -0.060240
-0.247760 0.111040 -0.060240
-0.248240 0.108000 -0.060400
-0.246720 0.100480 -0.055920
-0.244880 0.093440 -0.055200
-0.244400 0.085040 -0.058400
-0.246320 0.077280 -0.065360
-0.247920 0.072560 -0.076240
-0.249920 0.070400 -0.092320
-0.252160 0.067840 -0.104560
-0.252400 0.068800 -0.113840
-0.253200 0.065760 -0.121040
-0.254000 0.066640 -0.128000
-0.252960 0.067920 -0.132240
-0.252320 0.068880 -0.136000
-0.253120 0.075040 -0.143360
-0.253040 0.080080 -0.149360
-0.254240 0.086400 -0.149200
-0.254240 0.103600 -0.163600
-0.254080 0.123200 -0.175520
-0.250480 0.148880 -0.186320
-0.243360 0.169920 -0.197920
-0.238640 0.186080 -0.202480
-0.242000 0.193520 -0.189280
-0.244400 0.200080 -0.174720
-0.244880 0.207600 -0.163520
-0.245600 0.210560 -0.154640
-0.243840 0.217760 -0.137840
-0.243120 0.214480 -0.114880
-0.243040 0.210400 -0.104400
-0.245360 0.201840 -0.095840
-0.246160 0.187920 -0.083440
-0.244720 0.169200 -0.064000
-0.245680 0.148800 -0.058560
-0.245280 0.137680 -0.053360
-0.243200 0.140000 -0.048560
-0.243600 0.148880 -0.052640
-0.244800 0.165040 -0.059920
-0.244160 0.190320 -0.078400
-0.242880 0.213200 -0.105840
-0.237520 0.227360 -0.137280
-0.233600 0.232320 -0.156880
-0.232800 0.228960 -0.180080
-0.230240 0.219200 -0.201680
-0.228960 0.206640 -0.219120
-0.231600 0.188800 -0.223120
-0.236000 0.172720 -0.222400
-0.239840 0.159040 -0.216160
-0.245520 0.142400 -0.204800
-0.253520 0.129360 -0.180800
-0.255920 0.119680 -0.167120
-0.254320 0.105680 -0.163360
-0.254320 0.096800 -0.156560
-0.254080 0.088320 -0.149600
-0.253680 0.076560 -0.135760
-0.250560 0.064720 -0.120800
-0.248400 0.058480 -0.103520
-0.247680 0.061760 -0.094640
-0.248400 0.069680 -0.087040
-0.250160 0.083040 -0.080480
