0.183040 0.117200 0.229040
0.185280 0.114000 0.225280
0.183760 0.114560 0.226080
0.185200 0.116960 0.226720
0.183600 0.119440 0.229760
0.184880 0.112000 0.224960
0.183760 0.119360 0.230080
0.186560 0.112000 0.224880
0.183040 0.118000 0.228960
0.186080 0.114640 0.226160
0.185680 0.114800 0.226160
0.184160 0.116240 0.227600
0.184960 0.116880 0.228560
0.184800 0.113200 0.227600
0.184560 0.120000 0.230480
0.184960 0.112480 0.227840
0.182800 0.120640 0.232080
0.182480 0.118160 0.229120
0.186560 0.112400 0.223600
0.183360 0.116960 0.229200
0.185200 0.116480 0.228240
0.183760 0.115760 0.230000
0.184640 0.117120 0.227680
0.184720 0.118880 0.228720
0.184560 0.110480 0.224880
0.183840 0.120240 0.229440
0.185680 0.112400 0.225280
0.183440 0.118400 0.228160
0.186720 0.114880 0.226560
0.185920 0.114960 0.227280
0.184320 0.116080 0.228720
0.185440 0.116960 0.228720
0.184480 0.113360 0.227680
0.182320 0.118480 0.229280
0.183920 0.113520 0.226400
0.180960 0.111920 0.229680
0.173680 0.108480 0.239520
0.174640 0.097520 0.238560
0.171120 0.100400 0.240160
0.179120 0.106320 0.232240
0.184800 0.116240 0.222720
0.191680 0.122800 0.212240
0.199840 0.128640 0.204000
0.201600 0.125520 0.197440
0.192960 0.127360 0.204560
0.185360 0.121520 0.208000
0.174880 0.116800 0.218960
0.162800 0.109760 0.225680
0.154480 0.098720 0.230960
0.150560 0.091760 0.236960
0.150320 0.094640 0.238560
0.152800 0.104080 0.233680
0.154000 0.113760 0.231200
0.152880 0.123600 0.226240
0.146800 0.131280 0.224080
0.136080 0.141440 0.225280
0.125120 0.149840 0.221200
0.109760 0.156960 0.220800
0.094160 0.162960 0.219360
0.075840 0.166560 0.216000
0.057840 0.166560 0.214880
0.032880 0.163200 0.216000
0.009840 0.154480 0.215280
-0.012960 0.140560 0.221360
-0.032720 0.122240 0.221120
-0.047120 0.105680 0.223760
-0.058080 0.088480 0.229920
-0.063120 0.071280 0.233040
-0.067440 0.051680 0.237840
-0.068080 0.033520 0.244080
-0.064240 0.014880 0.245920
-0.058160 -0.003760 0.246320
-0.048880 -0.022560 0.252000
-0.032880 -0.042560 0.250640
-0.013920 -0.055280 0.253600
0.006000 -0.064000 0.252720
0.028560 -0.067120 0.251520
0.048880 -0.065520 0.252240
0.071040 -0.063840 0.250400
0.089200 -0.056480 0.251200
0.113280 -0.045360 0.250960
0.134080 -0.031600 0.242960
0.151600 -0.008160 0.244400
0.166320 0.010000 0.237920
0.174080 0.030720 0.235440
0.177920 0.055920 0.239120
0.177920 0.078800 0.230080
0.174320 0.102240 0.224400
0.166080 0.124720 0.221280
0.150880 0.142240 0.218720
0.132160 0.155520 0.217120
0.105520 0.162720 0.219680
0.073760 0.165200 0.217680
0.037840 0.161360 0.218720
0.003920 0.147120 0.220160
-0.026320 0.127280 0.222880
-0.050080 0.103360 0.224400
-0.067600 0.078320 0.227440
-0.075280 0.056000 0.229600
-0.078160 0.033360 0.235120
-0.077520 0.011920 0.235600
-0.073760 -0.006480 0.238000
-0.061920 -0.025920 0.245280
-0.047760 -0.042640 0.245200
-0.028720 -0.059040 0.248000
-0.004000 -0.073680 0.246240
0.023200 -0.078800 0.247360
0.049840 -0.077040 0.246720
0.080320 -0.067600 0.248000
0.104560 -0.057280 0.244240
0.125600 -0.045360 0.242160
0.134880 -0.044080 0.237200
0.138560 -0.043120 0.238320
0.141600 -0.040640 0.238000
0.144720 -0.039840 0.236160
0.145280 -0.040560 0.235360
0.140640 -0.049120 0.234000
0.131680 -0.064560 0.230960
0.120960 -0.080320 0.226160
0.110880 -0.095200 0.220560
0.101200 -0.107680 0.213040
0.099840 -0.108640 0.214240
0.108720 -0.100240 0.216000
0.126080 -0.083040 0.222000
0.140640 -0.066160 0.225120
0.150720 -0.053440 0.225600
0.155120 -0.043280 0.226480
0.157840 -0.032720 0.233440
0.157360 -0.026560 0.235600
0.155040 -0.024560 0.237680
0.154000 -0.033360 0.233360
0.148560 -0.046000 0.230400
0.140640 -0.060800 0.227680
0.135200 -0.071600 0.224000
0.133120 -0.079200 0.219520
0.134320 -0.090880 0.209600
0.132080 -0.104000 0.199040
0.126320 -0.120720 0.187520
0.122880 -0.128960 0.182320
0.121840 -0.135040 0.172800
0.120560 -0.142480 0.162640
0.128560 -0.144480 0.151040
0.141680 -0.142800 0.143840
0.152160 -0.138640 0.135680
0.159440 -0.135680 0.135360
0.161520 -0.134480 0.131680
0.157200 -0.136480 0.137120
0.149760 -0.138080 0.139120
0.147520 -0.140800 0.141200
0.145040 -0.140960 0.137760
0.142400 -0.144160 0.135840
0.143760 -0.144320 0.136240
0.143760 -0.141840 0.140880
0.135920 -0.144000 0.146080
0.130000 -0.141840 0.153600
0.124160 -0.137120 0.164560
0.113040 -0.137440 0.172320
0.098720 -0.138560 0.178960
0.080080 -0.135360 0.187120
0.049440 -0.136160 0.196400
0.016960 -0.135760 0.196640
-0.012160 -0.138240 0.191200
-0.037440 -0.143040 0.179840
-0.053280 -0.149040 0.165440
-0.068480 -0.153920 0.147520
-0.080400 -0.161840 0.129040
-0.087440 -0.164560 0.108480
-0.093200 -0.173600 0.084640
-0.092240 -0.175360 0.057360
-0.086640 -0.179520 0.030960
-0.074640 -0.182160 0.006320
-0.055760 -0.183120 -0.022080
-0.036880 -0.183840 -0.038000
-0.011120 -0.186480 -0.041760
0.014640 -0.184320 -0.042000
0.037440 -0.181920 -0.035840
0.060800 -0.183360 -0.037840
0.079680 -0.176720 -0.034640
0.100480 -0.174880 -0.024800
0.119120 -0.170240 -0.010080
0.132640 -0.168240 0.009760
0.140800 -0.166160 0.032960
0.142800 -0.165920 0.056320
0.144400 -0.160320 0.079040
0.143040 -0.156960 0.102800
0.141200 -0.149040 0.121920
0.130480 -0.146080 0.143280
