0.077200 -0.036400 0.145280
0.077360 -0.036000 0.145120
0.077360 -0.035360 0.145600
0.077760 -0.033680 0.146240
0.077920 -0.031200 0.147040
0.077680 -0.026160 0.147920
0.077520 -0.022560 0.149120
0.077120 -0.017360 0.150560
0.075440 -0.010000 0.152160
0.074000 0.001680 0.152960
0.072160 0.024000 0.153200
0.071280 0.040000 0.150800
0.068240 0.066800 0.144800
0.061040 0.087280 0.135360
0.048320 0.110400 0.118480
0.047360 0.121760 0.111520
0.051520 0.129600 0.107280
0.063440 0.136720 0.103600
0.070560 0.142240 0.100560
0.077040 0.147920 0.096560
0.082320 0.151440 0.095120
0.092880 0.167120 0.075680
0.098720 0.175920 0.061200
0.098320 0.184640 0.045360
0.099520 0.187120 0.038000
0.101600 0.190480 0.029440
0.101760 0.193760 0.017840
0.096160 0.194880 0.009440
0.081840 0.195680 -0.005280
0.072080 0.195120 -0.016240
0.046560 0.188160 -0.033680
0.029520 0.180320 -0.044080
0.003920 0.165120 -0.056560
-0.015040 0.150080 -0.064000
-0.041120 0.125920 -0.063760
-0.056240 0.108800 -0.062240
-0.072880 0.082000 -0.066240
-0.078080 0.074720 -0.061280
-0.084800 0.065280 -0.055120
-0.089200 0.058320 -0.048880
-0.096480 0.041760 -0.042160
-0.100320 0.026800 -0.039440
-0.105360 0.007120 -0.035440
-0.106400 -0.003760 -0.028080
-0.108320 -0.014960 -0.012560
-0.107840 -0.024320 -0.004720
-0.106720 -0.030400 -0.000400
-0.107040 -0.035680 0.009040
-0.106640 -0.035680 0.017920
-0.104560 -0.031680 0.033760
-0.102080 -0.028160 0.045040
-0.094480 -0.019040 0.068800
-0.086320 -0.009760 0.087440
-0.068480 0.006240 0.111280
-0.055440 0.018000 0.124400
-0.035200 0.036640 0.140320
-0.023360 0.044880 0.146880
-0.004160 0.055360 0.156720
0.008000 0.060400 0.162640
0.024640 0.066720 0.168320
0.035760 0.070880 0.170560
0.043680 0.073520 0.173200
0.054080 0.076160 0.175920
0.062480 0.079440 0.176480
0.077520 0.082960 0.179600
0.089760 0.089600 0.178000
0.097920 0.103520 0.172960
0.104000 0.109440 0.170080
0.107600 0.117920 0.165360
0.109120 0.121520 0.161680
0.112480 0.127120 0.158400
0.118080 0.135600 0.151440
0.118480 0.141200 0.146160
0.111600 0.150480 0.138880
0.108240 0.156320 0.132400
0.104960 0.166000 0.120800
0.104400 0.173680 0.112720
0.110240 0.189040 0.089440
0.114720 0.197760 0.072000
0.114720 0.202640 0.059120
0.105760 0.209280 0.038000
0.097680 0.212960 0.018400
0.082080 0.212720 -0.019360
0.071840 0.206880 -0.043840
0.056560 0.193040 -0.075760
0.048640 0.183920 -0.093440
