0.480957 0.167498 -8.834301
0.468993 0.227318 -8.796016
0.313460 0.337388 -9.078369
0.203390 0.265603 -8.791230
0.184247 0.212961 -8.685946
0.409173 0.248854 -9.104691
0.282353 0.294317 -8.908479
0.296710 0.184247 -8.937193
0.227318 0.253639 -8.886943
0.351745 0.251246 -9.049655
0.318245 0.177069 -8.870193
0.236889 0.227318 -8.903693
0.275175 0.169890 -8.863015
0.277567 0.256032 -8.779266
0.189033 0.260818 -9.111869
0.301496 0.165105 -9.245867
0.342174 0.212961 -9.008977
0.476172 0.208176 -8.508878
0.287139 0.282353 -8.659625
0.447458 0.311067 -9.262616
0.375673 0.308674 -9.104691
0.270389 0.193819 -9.032906
0.435494 0.246461 -9.116654
0.313460 0.215354 -8.896515
0.155533 0.205783 -8.839087
0.284746 0.232104 -8.815159
0.275175 0.189033 -8.956335
0.205783 0.227318 -8.946764
0.303888 0.229711 -8.922835
0.327817 0.256032 -8.927621
0.265603 0.222533 -8.965906
0.428315 0.167498 -9.322437
0.454636 0.200997 -8.913264
0.294317 0.212961 -9.231510
0.174676 0.186640 -9.037691
0.334995 0.167498 -8.956335
0.423530 0.200997 -9.059227
0.301496 0.208176 -8.898908
0.153141 0.251246 -9.011370
0.538385 0.179462 -9.066405
0.440279 0.244068 -8.807981
0.284746 0.133998 -8.848659
0.382852 0.186640 -8.858230
0.351745 0.263211 -8.815159
0.208176 0.227318 -8.812766
0.277567 0.227318 -8.939586
0.256032 0.181855 -9.011370
0.291924 0.114855 -8.836694
0.327817 0.217747 -8.946764
0.394816 0.234497 -9.068798
-0.468993 0.545564 10.289138
-0.430708 0.428315 10.403993
-0.696311 0.464208 10.174282
-0.555135 0.552742 10.303494
-0.516850 0.459422 10.612168
-0.263211 0.473779 10.157532
-0.507278 0.514457 10.267602
-0.478565 0.559920 10.293923
-0.315853 0.437887 10.305887
-0.380459 0.399601 10.475778
-0.519243 0.516850 10.224531
-0.512064 0.535992 10.360922
-0.440279 0.459422 10.518848
-0.452243 0.464208 10.207782
-0.473779 0.445065 10.356136
-0.569492 0.485743 10.339387
-0.334995 0.366102 10.466207
-0.502493 0.502493 10.325029
-0.502493 0.392423 10.234102
-0.538385 0.500100 10.301102
-0.497707 0.540778 10.425529
-0.574277 0.543171 10.442278
-0.339781 0.447458 10.511670
-0.509671 0.337388 10.162318
-0.495314 0.442672 10.188639
-0.490529 0.547956 10.061819
-0.413958 0.476172 10.456635
-0.646062 0.394816 10.425529
-0.516850 0.521635 10.289138
-0.574277 0.497707 10.674382
-0.569492 0.445065 10.722239
-0.476172 0.533599 9.911072
-0.313460 0.490529 10.169497
-0.524028 0.488136 10.279566
-0.495314 0.595813 10.222138
-0.492921 0.390030 10.389636
-0.373280 0.433101 10.171889
-0.559920 0.497707 10.291531
-0.528814 0.428315 10.004392
-0.452243 0.514457 10.234102
-0.483350 0.476172 10.420743
-0.504886 0.461815 10.387243
-0.727418 0.459422 10.408778
-0.478565 0.509671 10.262816
-0.480957 0.591027 9.906285
-0.528814 0.524028 10.380065
-0.437887 0.445065 10.131211
-0.488136 0.485743 10.334601
-0.540778 0.495314 10.638490
-0.531207 0.500100 10.403993
9.927821 -0.119641 1.373480
9.856036 -0.162712 1.284946
9.822537 -0.095713 1.241875
9.836894 -0.119641 1.098306
9.786645 -0.066999 1.081556
9.841680 -0.155533 1.083949
9.891929 -0.220140 1.270589
9.887143 -0.155533 1.158126
9.887143 -0.181855 1.170090
9.836894 -0.179462 1.440479
10.140782 -0.229711 1.179662
9.930214 -0.229711 1.237089
9.777073 -0.169890 1.036092
9.980463 -0.244068 1.079163
9.870394 -0.179462 1.205983
9.729217 -0.224925 1.356730
9.891929 -0.177069 1.036092
9.872787 -0.205783 1.031307
9.961321 -0.301496 1.325624
10.023534 -0.205783 1.179662
9.822537 -0.200997 0.787239
9.832108 -0.239282 1.213161
9.757931 -0.145962 1.150948
9.822537 -0.191426 1.067199
9.805787 -0.110070 1.313660
9.812965 -0.234497 1.150948
9.841680 -0.133998 1.141376
9.942178 -0.208176 1.048056
9.932607 -0.114855 1.227518
9.767502 -0.215354 0.748953
9.942178 -0.258425 1.064806
9.745967 -0.229711 1.323231
9.932607 -0.110070 1.773082
9.719646 -0.301496 1.141376
9.832108 -0.157926 0.734597
9.719646 -0.181855 1.653440
9.951750 -0.306281 1.074377
9.858429 -0.241675 1.244268
9.812965 -0.081356 1.069592
9.896714 -0.153141 1.055235
9.860822 -0.157926 1.296910
9.982856 -0.210568 1.253839
9.865608 -0.196211 1.007378
9.891929 -0.186640 0.547956
9.870394 -0.165105 1.265803
9.903893 -0.222533 1.055235
9.839287 -0.258425 1.452443
9.978070 -0.174676 0.993021
9.875179 -0.136391 1.009771
9.856036 -0.124427 1.026521
-0.019143 9.772287 0.959522
0.186640 9.937392 1.057628
0.122034 9.755538 0.906880
-0.090927 9.789038 1.332802
0.100499 9.731609 1.031307
-0.177069 9.722038 0.906880
0.019143 9.674182 0.806381
0.045464 9.817751 0.811167
0.126820 9.734002 1.060020
0.332602 9.882358 1.028914
0.098106 9.817751 1.217947
0.021535 9.820144 0.942772
0.069392 9.760324 0.835095
0.174676 9.767502 0.983450
0.102891 9.755538 0.969093
